id,user_id,from_account_id,datetime,amount,currency,category,receiver,description
1722,34,42,2025-10-18 09:55:51.225592,1871.99,EUR,online_shopping,Wildberries,clothes
38,48,30,2025-10-18 09:59:04.456655,172272.59,RUB,clothes,LC Waikiki,boots
2288,65,161,2025-10-18 09:59:44.538122,2995.97,USD,transfer,,
2152,9,63,2025-10-18 09:58:38.718051,15880.27,CNY,transfer,,
1724,44,147,2025-10-18 09:54:44.853647,159.23,EUR,entertainment,Steam,game purchase
2975,46,199,2025-10-18 09:55:27.006490,19936.44,CNY,clothes,Zara,coat
1454,42,15,2025-10-18 09:57:24.931824,412053.93,KZT,online_shopping,AliExpress,LED strip
1209,67,151,2025-10-18 09:58:49.698885,291.3,USD,transfer,,
1934,71,131,2025-10-18 10:00:24.682236,4252.29,USD,transport,Kaspi Red Transport,bus ticket
880,25,29,2025-10-18 09:57:34.501037,3427.79,USD,recurring,Magnum,monthly grocery delivery
1274,57,179,2025-10-18 09:58:14.012128,418332.32,KZT,transfer,,
829,68,9,2025-10-18 09:56:55.486683,295223.09,RUB,transport,AirAstana,plane ticket
67,47,96,2025-10-18 10:00:09.349632,116286.23,RUB,utilities,Beeline,mobile plan
2531,43,26,2025-10-18 09:57:28.054405,252098.38,KZT,online_shopping,AliExpress,LED strip
2560,20,45,2025-10-18 09:56:14.114083,150474.48,RUB,groceries,SmallMart,eggs
725,57,191,2025-10-18 09:58:55.154970,45671.92,RUB,online_shopping,Wildberries,clothes
1440,54,141,2025-10-18 09:55:19.506753,267486.84,RUB,transfer,,
2232,66,25,2025-10-18 09:59:18.830805,3002.02,EUR,utilities,KEGOC,electricity bill
2555,25,124,2025-10-18 09:59:02.355182,219770.04,KZT,transfer,,
41,19,145,2025-10-18 09:59:42.090354,282.99,EUR,groceries,Magnum,rice
310,93,55,2025-10-18 09:56:34.935483,4599.87,USD,recurring,Kaspi Insurance,car insurance
736,67,196,2025-10-18 09:57:59.132771,95330.24,KZT,recurring,GymPro,gym membership
928,73,187,2025-10-18 09:57:46.153729,1358.04,EUR,restaurants,Sakura Sushi,ramen
659,98,161,2025-10-18 09:56:05.289803,30357.68,KZT,transport,AirAstana,plane ticket
2556,83,96,2025-10-18 09:55:48.828959,393839.16,KZT,groceries,GreenMart,fruits
1536,82,149,2025-10-18 09:59:07.688704,18724.74,KZT,online_shopping,Kaspi.kz,TV
280,63,74,2025-10-18 09:54:51.274532,939.56,USD,recurring,KEGOC,electricity bill
2400,43,50,2025-10-18 09:58:15.912082,276603.39,RUB,transport,Yandex Go,taxi ride
428,85,96,2025-10-18 09:57:34.535263,19437.9,CNY,entertainment,Steam,game purchase
2901,32,11,2025-10-18 09:58:52.961658,98752.5,RUB,online_shopping,Wildberries,sneakers
25,59,165,2025-10-18 09:55:37.331082,30882.29,KZT,recurring,GymPro,gym membership
1066,87,25,2025-10-18 09:59:42.010587,7886.05,RUB,restaurants,CoffeeGo,cappuccino
927,65,85,2025-10-18 09:54:51.232897,142225.81,RUB,entertainment,Spotify,premium subscription
2110,18,88,2025-10-18 10:00:18.979356,483.84,USD,utilities,KEGOC,electricity bill
2194,44,34,2025-10-18 09:57:13.321520,215763.22,RUB,transfer,,
2183,45,87,2025-10-18 09:55:26.230079,443302.11,KZT,restaurants,BurgerTime,burger
2320,4,42,2025-10-18 09:55:41.106773,285425.1,KZT,online_shopping,Kaspi.kz,TV
2651,59,60,2025-10-18 09:59:31.177453,468652.22,KZT,utilities,KazWater,water bill
818,91,95,2025-10-18 09:58:30.140227,290344.26,KZT,restaurants,BurgerTime,cola
2793,13,116,2025-10-18 09:54:55.132200,1108.3,EUR,restaurants,CoffeeGo,latte
1034,13,42,2025-10-18 09:56:23.744405,151949.72,RUB,utilities,KazWater,water bill
2854,52,17,2025-10-18 09:56:23.402937,3023.64,EUR,recurring,Spotify,music subscription
2550,18,46,2025-10-18 09:58:12.112869,214146.49,KZT,online_shopping,Wildberries,clothes
1945,47,106,2025-10-18 09:55:41.527178,42670.83,RUB,online_shopping,Kaspi.kz,smartphone
2034,66,34,2025-10-18 09:55:02.517687,1131.63,USD,restaurants,Sakura Sushi,sushi set
439,82,150,2025-10-18 09:57:38.381400,28331.81,CNY,restaurants,CoffeeGo,latte
306,90,88,2025-10-18 09:59:43.380678,494083.38,KZT,clothes,LC Waikiki,scarf
2515,67,80,2025-10-18 09:59:41.989629,86.1,EUR,restaurants,BurgerTime,fries
2217,18,82,2025-10-18 10:00:16.370339,3959.1,EUR,transport,Kaspi Red Transport,bus ticket
1079,38,120,2025-10-18 09:57:47.748545,321.34,EUR,recurring,Beeline,mobile plan
2057,21,196,2025-10-18 09:57:02.938145,1959.24,USD,transport,AirAstana,plane ticket
1127,43,100,2025-10-18 09:56:57.461200,2604.75,USD,transfer,,
1420,95,100,2025-10-18 09:58:43.155810,553.12,USD,restaurants,BurgerTime,burger
1576,78,99,2025-10-18 09:56:51.682964,802.88,EUR,utilities,KazWater,water bill
1733,34,66,2025-10-18 09:59:58.021161,339354.72,KZT,utilities,Beeline,mobile plan
1382,84,42,2025-10-18 09:55:28.167473,1826.99,EUR,entertainment,Spotify,premium subscription
1384,92,96,2025-10-18 09:55:56.808661,19736.68,CNY,transfer,,
2544,12,149,2025-10-18 10:00:11.127847,398402.6,KZT,transport,Yandex Go,taxi ride
2447,44,1,2025-10-18 09:55:03.199449,241657.78,KZT,transfer,,
1225,20,84,2025-10-18 10:00:07.811424,271.03,USD,entertainment,Netflix,monthly subscription
1218,26,51,2025-10-18 09:56:51.813098,52326.57,RUB,entertainment,Spotify,premium subscription
568,79,154,2025-10-18 09:58:18.572008,438937.44,KZT,transfer,,
1742,73,129,2025-10-18 09:57:29.734739,18928.22,CNY,clothes,LC Waikiki,boots
2190,35,192,2025-10-18 09:55:38.394841,2639.35,EUR,utilities,Beeline,mobile plan
2449,36,136,2025-10-18 09:54:45.520071,3558.9,EUR,online_shopping,Kaspi.kz,TV
2710,35,39,2025-10-18 09:57:55.163717,142097.66,KZT,restaurants,BurgerTime,fries
1866,34,56,2025-10-18 09:57:55.598312,1047.08,EUR,restaurants,Sakura Sushi,miso soup
2327,81,139,2025-10-18 09:59:09.418824,73483.14,KZT,transport,AirAstana,plane ticket
57,31,27,2025-10-18 09:55:31.728632,1283.56,USD,transport,AirAstana,plane ticket
555,46,89,2025-10-18 09:59:52.524451,3171.67,EUR,groceries,GreenMart,fruits
1509,44,75,2025-10-18 10:00:15.597918,187078.88,RUB,clothes,Zara,belt
1973,87,144,2025-10-18 09:59:12.317045,9298.68,CNY,recurring,Spotify,music subscription
764,45,144,2025-10-18 09:59:43.214375,61.43,USD,online_shopping,AliExpress,LED strip
2180,15,170,2025-10-18 09:59:41.188029,4546.38,USD,restaurants,BurgerTime,burger
2527,83,151,2025-10-18 09:57:10.315491,3572.95,EUR,restaurants,CoffeeGo,latte
1861,23,76,2025-10-18 09:59:27.568224,209297.69,RUB,entertainment,Netflix,monthly subscription
910,9,96,2025-10-18 09:55:24.146803,135777.95,RUB,transfer,,
2101,84,15,2025-10-18 09:57:29.756529,143040.27,RUB,transport,Yandex Go,taxi ride
2748,51,75,2025-10-18 09:59:18.014025,4709.78,USD,utilities,KazWater,water bill
838,96,62,2025-10-18 09:55:01.205859,23126.39,CNY,transfer,,
362,83,76,2025-10-18 09:57:17.845618,1650.91,EUR,transfer,,
1292,36,82,2025-10-18 09:56:22.105981,260675.99,KZT,clothes,LC Waikiki,hat
2855,90,67,2025-10-18 09:57:11.232552,16170.29,CNY,transfer,,
1542,48,46,2025-10-18 09:54:51.799047,17867.01,CNY,transfer,,
2976,9,120,2025-10-18 09:58:15.634553,64079.39,RUB,utilities,KazWater,water bill
304,55,168,2025-10-18 09:58:25.363071,351997.17,KZT,groceries,Magnum,chicken
633,70,70,2025-10-18 09:56:58.971242,13373.11,CNY,transfer,,
2867,32,106,2025-10-18 09:57:06.004664,504.54,USD,entertainment,Steam,game purchase
2489,12,169,2025-10-18 09:56:03.180632,80787.55,RUB,groceries,Magnum,milk
1517,80,81,2025-10-18 09:58:45.102146,25138.82,RUB,clothes,LC Waikiki,hat
1030,69,61,2025-10-18 10:00:19.024485,1556.94,EUR,clothes,H&M,hoodie
297,82,171,2025-10-18 09:59:13.121695,255046.86,RUB,transfer,,
1332,85,49,2025-10-18 09:59:13.659530,493097.61,KZT,utilities,KEGOC,electricity bill
1785,70,124,2025-10-18 09:55:02.489590,29050.32,RUB,restaurants,CoffeeGo,cappuccino
2481,49,40,2025-10-18 09:58:35.407088,102048.36,RUB,clothes,Zara,trousers
1521,86,24,2025-10-18 09:57:25.205141,139816.69,RUB,transfer,,
2919,23,133,2025-10-18 09:57:23.061230,27728.41,CNY,transfer,,
1381,94,160,2025-10-18 09:58:32.770160,302.07,EUR,entertainment,Steam,game purchase
457,35,160,2025-10-18 09:57:45.564948,21036.75,CNY,clothes,Zara,shirt
138,60,128,2025-10-18 09:59:19.599694,149261.34,RUB,restaurants,CoffeeGo,croissant
1200,79,161,2025-10-18 09:55:27.482090,267.83,EUR,groceries,GreenMart,vegetables
549,46,11,2025-10-18 09:56:11.807676,3808.55,USD,online_shopping,Wildberries,sneakers
2530,85,194,2025-10-18 09:55:11.734467,463150.99,KZT,recurring,Kaspi Insurance,car insurance
1850,91,44,2025-10-18 09:58:15.907118,21677.96,CNY,utilities,Beeline,mobile plan
337,12,142,2025-10-18 09:55:05.410675,36.84,EUR,online_shopping,Kaspi.kz,TV
1880,20,176,2025-10-18 09:56:57.317194,25377.77,CNY,utilities,KEGOC,electricity bill
1351,19,192,2025-10-18 09:57:32.843446,299640.71,KZT,entertainment,Spotify,premium subscription
1363,16,132,2025-10-18 09:56:58.751154,178058.38,RUB,transport,AirAstana,plane ticket
270,81,48,2025-10-18 09:57:15.576197,3204.19,USD,clothes,H&M,t-shirt
1185,82,102,2025-10-18 09:57:20.180104,435023.16,KZT,transfer,,
423,29,174,2025-10-18 09:57:13.560902,1349.07,USD,clothes,LC Waikiki,scarf
484,71,134,2025-10-18 09:56:41.486903,210658.61,RUB,groceries,Magnum,chicken
1118,54,59,2025-10-18 09:59:59.083780,4009.83,USD,clothes,H&M,hoodie
1268,96,103,2025-10-18 09:57:05.483457,1986.39,USD,groceries,SmallMart,juice
330,8,128,2025-10-18 09:55:46.109358,5048.1,CNY,transport,Kaspi Red Transport,bus ticket
456,27,178,2025-10-18 09:54:44.960848,150907.67,KZT,restaurants,Sakura Sushi,miso soup
1227,50,193,2025-10-18 09:58:33.690149,11259.27,CNY,transfer,,
983,30,161,2025-10-18 09:58:31.459949,153.47,USD,groceries,Magnum,chicken
2968,65,147,2025-10-18 09:57:21.373271,168576.14,RUB,utilities,Beeline,mobile plan
2934,37,1,2025-10-18 09:58:42.345051,2168.91,EUR,restaurants,CoffeeGo,croissant
427,87,134,2025-10-18 09:54:34.916727,11944.72,CNY,restaurants,BurgerTime,cola
1560,84,57,2025-10-18 09:59:37.754576,58229.29,RUB,online_shopping,AliExpress,LED strip
767,93,146,2025-10-18 09:55:18.709695,28805.38,CNY,transport,Yandex Go,taxi ride
2345,42,53,2025-10-18 09:54:42.581115,2329.09,EUR,transport,Yandex Go,taxi ride
2699,89,57,2025-10-18 09:56:00.805813,158969.3,RUB,utilities,KEGOC,electricity bill
2834,62,171,2025-10-18 09:55:38.957438,133933.67,KZT,utilities,KEGOC,electricity bill
589,86,102,2025-10-18 10:00:19.056703,2346.39,EUR,transfer,,
115,16,68,2025-10-18 09:59:21.236943,211240.94,RUB,online_shopping,AliExpress,LED strip
606,63,47,2025-10-18 09:58:44.359568,8443.99,CNY,online_shopping,AliExpress,phone case
1063,16,90,2025-10-18 09:58:49.749886,102264.99,KZT,entertainment,Netflix,monthly subscription
274,86,126,2025-10-18 09:57:10.904133,28979.2,CNY,utilities,Beeline,mobile plan
676,28,133,2025-10-18 09:54:37.343467,51061.95,KZT,online_shopping,AliExpress,LED strip
1599,31,148,2025-10-18 09:55:18.366546,2646.77,EUR,entertainment,Steam,game purchase
611,31,69,2025-10-18 09:55:59.217911,3834.31,EUR,utilities,KazWater,water bill
2390,53,43,2025-10-18 09:58:27.309170,25744.91,CNY,transport,Yandex Go,taxi ride
962,66,152,2025-10-18 10:00:21.199983,234806.63,KZT,entertainment,Netflix,monthly subscription
2269,14,1,2025-10-18 09:58:48.661951,309828.73,KZT,groceries,SmallMart,juice
503,90,74,2025-10-18 09:56:19.338508,463279.16,KZT,clothes,H&M,shorts
2713,35,93,2025-10-18 09:56:23.429242,1178.87,USD,transfer,,
2411,9,57,2025-10-18 09:55:10.044519,3660.96,EUR,transport,AirAstana,plane ticket
2537,97,195,2025-10-18 09:55:01.722397,250440.44,RUB,clothes,Zara,shirt
1920,72,89,2025-10-18 09:56:36.729668,104171.83,KZT,transfer,,
1587,37,5,2025-10-18 09:54:32.343301,29639.25,CNY,recurring,Beeline,mobile plan
1388,100,70,2025-10-18 10:00:14.046544,4344.93,USD,online_shopping,Kaspi.kz,smartphone
307,62,19,2025-10-18 09:56:29.010333,1918.43,USD,restaurants,BurgerTime,fries
2018,27,24,2025-10-18 09:57:21.616130,10827.76,CNY,entertainment,Spotify,premium subscription
1768,36,37,2025-10-18 09:56:56.612999,103818.13,KZT,transfer,,
2206,70,148,2025-10-18 09:59:42.373078,3501.34,USD,restaurants,BurgerTime,burger
393,47,1,2025-10-18 09:54:48.172479,355.08,EUR,recurring,Kaspi Insurance,car insurance
1373,24,154,2025-10-18 09:57:06.739738,31.59,USD,recurring,KazakhTelecom,home internet
1293,97,7,2025-10-18 10:00:16.246864,4235.44,USD,utilities,KazWater,water bill
117,92,114,2025-10-18 09:58:00.127430,405351.35,KZT,utilities,Beeline,mobile plan
1203,87,7,2025-10-18 09:56:49.096379,2071.27,EUR,online_shopping,Wildberries,clothes
282,84,127,2025-10-18 09:59:52.685660,2740.36,EUR,clothes,LC Waikiki,hat
2218,2,112,2025-10-18 09:59:37.560027,759.44,USD,transport,Yandex Go,taxi ride
2826,10,140,2025-10-18 09:59:54.276695,3577.18,EUR,entertainment,Spotify,premium subscription
2196,66,30,2025-10-18 09:58:42.668220,405472.16,KZT,restaurants,BurgerTime,burger
2616,83,96,2025-10-18 09:59:38.854717,21729.53,CNY,groceries,Magnum,apples
2610,46,14,2025-10-18 09:55:17.013859,2038.76,EUR,transport,Kaspi Red Transport,bus ticket
840,9,4,2025-10-18 09:57:41.654820,395.31,EUR,restaurants,Sakura Sushi,ramen
1892,41,33,2025-10-18 09:59:10.489676,15233.76,CNY,recurring,Netflix,monthly subscription
1090,2,49,2025-10-18 09:59:31.303225,408076.13,KZT,online_shopping,Wildberries,clothes
1761,49,83,2025-10-18 09:57:26.609843,711.01,EUR,entertainment,Netflix,monthly subscription
1734,77,61,2025-10-18 09:58:55.639698,32838.13,RUB,transfer,,
869,18,83,2025-10-18 09:57:14.209210,3822.32,USD,transport,Kaspi Red Transport,bus ticket
1443,3,43,2025-10-18 09:54:48.300055,8260.75,CNY,transport,Kaspi Red Transport,bus ticket
2704,74,20,2025-10-18 09:56:25.146811,456983.26,KZT,recurring,YouTube Premium,monthly subscription
2254,6,57,2025-10-18 10:00:24.809948,4750.08,USD,transport,AirAstana,plane ticket
2620,99,160,2025-10-18 09:55:41.320070,24251.7,CNY,entertainment,Spotify,premium subscription
214,41,106,2025-10-18 09:59:17.475976,281481.1,KZT,online_shopping,AliExpress,phone case
1028,83,156,2025-10-18 09:57:02.792210,420815.75,KZT,groceries,GreenMart,fruits
1931,25,163,2025-10-18 09:57:51.898335,309628.55,KZT,transport,AirAstana,plane ticket
525,69,2,2025-10-18 09:54:53.204011,1943.97,CNY,groceries,GreenMart,vegetables
999,5,118,2025-10-18 09:55:05.322817,2274.36,EUR,clothes,H&M,t-shirt
2861,57,80,2025-10-18 09:56:22.879937,11465.81,CNY,entertainment,Spotify,premium subscription
2547,69,60,2025-10-18 09:55:49.250521,1206.21,USD,groceries,GreenMart,vegetables
244,38,106,2025-10-18 09:57:26.882129,3117.78,EUR,transfer,,
1575,56,115,2025-10-18 09:55:28.589029,2387.34,EUR,entertainment,Steam,game purchase
1124,36,136,2025-10-18 10:00:09.267720,27617.5,CNY,clothes,H&M,shorts
2946,98,147,2025-10-18 09:56:44.478361,280363.85,RUB,restaurants,CoffeeGo,cappuccino
1301,62,21,2025-10-18 09:59:22.938025,119533.52,RUB,transport,Kaspi Red Transport,bus ticket
1764,50,82,2025-10-18 09:59:53.159587,4767.8,USD,groceries,GreenMart,fruits
2374,77,136,2025-10-18 09:59:59.553947,4230.28,USD,clothes,H&M,t-shirt
2482,10,128,2025-10-18 09:59:30.873132,221614.66,RUB,clothes,Zara,shirt
1352,36,181,2025-10-18 09:57:35.767196,14374.57,CNY,online_shopping,Kaspi.kz,laptop
1470,29,7,2025-10-18 09:56:41.070238,2138.54,USD,transport,Kaspi Red Transport,bus ticket
2048,24,102,2025-10-18 09:58:51.790642,5886.6,CNY,online_shopping,Wildberries,clothes
2864,47,64,2025-10-18 09:55:57.623050,3557.17,EUR,groceries,SmallMart,juice
2804,56,101,2025-10-18 09:57:41.048395,3293.66,EUR,restaurants,CoffeeGo,croissant
848,79,101,2025-10-18 10:00:27.981849,3229.19,USD,restaurants,BurgerTime,cola
156,67,54,2025-10-18 09:55:20.074876,9785.23,CNY,recurring,Kaspi Red,loan payment
2260,66,100,2025-10-18 09:56:16.564800,4174.94,USD,entertainment,Steam,game purchase
1929,23,103,2025-10-18 09:58:41.201889,1100.88,RUB,utilities,KazWater,water bill
1111,57,118,2025-10-18 09:58:20.010004,487342.55,KZT,restaurants,Sakura Sushi,sushi set
1590,36,82,2025-10-18 10:00:24.735767,120163.27,RUB,transfer,,
1969,15,185,2025-10-18 09:55:31.712961,3110.7,EUR,online_shopping,AliExpress,keyboard
2404,57,195,2025-10-18 09:56:06.191774,1736.47,EUR,transfer,,
912,38,116,2025-10-18 09:58:07.066021,11075.97,CNY,restaurants,BurgerTime,fries
2876,49,34,2025-10-18 09:55:32.277258,3853.27,USD,utilities,Beeline,mobile plan
546,38,35,2025-10-18 09:56:02.704318,2006.99,EUR,restaurants,CoffeeGo,cappuccino
1486,32,54,2025-10-18 09:59:08.227394,284.05,USD,transport,Yandex Go,taxi ride
1143,72,95,2025-10-18 09:56:07.906665,300999.31,KZT,clothes,Zara,shirt
2592,98,130,2025-10-18 09:57:31.999844,3034.8,EUR,utilities,KazWater,water bill
2759,74,147,2025-10-18 09:54:52.569856,32933.3,RUB,restaurants,CoffeeGo,latte
350,60,81,2025-10-18 09:55:28.594100,487.34,EUR,utilities,KEGOC,electricity bill
133,27,88,2025-10-18 09:55:07.958617,4352.88,CNY,utilities,Beeline,mobile plan
2658,7,37,2025-10-18 09:59:41.492734,1179.6,EUR,groceries,Magnum,chicken
2386,23,182,2025-10-18 09:56:01.084103,356858.13,KZT,transport,AirAstana,plane ticket
1507,92,60,2025-10-18 09:58:33.547754,4038.34,USD,transport,AirAstana,plane ticket
2186,64,5,2025-10-18 09:55:17.833935,26736.88,CNY,clothes,Zara,trousers
1605,17,57,2025-10-18 09:57:39.982980,115734.17,RUB,recurring,KEGOC,electricity bill
1757,93,12,2025-10-18 09:56:18.407351,369504.84,KZT,utilities,KazWater,water bill
781,43,120,2025-10-18 09:58:08.627569,51999.86,KZT,entertainment,Netflix,monthly subscription
220,10,172,2025-10-18 09:55:56.593931,382287.25,KZT,clothes,Zara,coat
2739,94,27,2025-10-18 09:56:24.537324,217.12,EUR,transport,AirAstana,plane ticket
551,47,100,2025-10-18 09:57:25.832070,3672.02,EUR,groceries,Magnum,apples
1942,93,197,2025-10-18 09:57:38.521465,182004.95,KZT,transfer,,
1014,33,176,2025-10-18 09:56:23.805331,7122.09,CNY,online_shopping,Wildberries,clothes
2301,87,126,2025-10-18 09:56:19.550698,250247.43,KZT,utilities,KEGOC,electricity bill
1655,67,37,2025-10-18 09:59:06.332138,22225.7,CNY,recurring,YouTube Premium,monthly subscription
2440,5,94,2025-10-18 09:55:04.931209,1957.02,USD,utilities,KEGOC,electricity bill
2267,27,128,2025-10-18 09:58:26.790916,2881.28,EUR,recurring,GymPro,gym membership
1726,34,46,2025-10-18 09:55:57.038522,1853.58,EUR,recurring,Netflix,monthly subscription
105,78,47,2025-10-18 09:57:02.635042,8848.3,CNY,restaurants,BurgerTime,fries
129,4,21,2025-10-18 09:57:57.050667,474299.15,KZT,entertainment,Spotify,premium subscription
668,50,49,2025-10-18 09:56:26.876895,20512.56,CNY,transfer,,
1766,37,43,2025-10-18 09:55:57.245675,144277.66,KZT,recurring,Magnum,monthly grocery delivery
564,77,37,2025-10-18 09:59:49.879406,24622.57,CNY,transport,AirAstana,plane ticket
2466,16,129,2025-10-18 09:58:22.584734,13985.65,CNY,restaurants,CoffeeGo,croissant
2768,17,47,2025-10-18 09:59:08.074427,60917.92,KZT,groceries,SmallMart,cookies
2306,96,87,2025-10-18 09:59:35.437000,3020.03,USD,recurring,Netflix,monthly subscription
1444,73,16,2025-10-18 09:56:38.254102,3704.87,USD,clothes,H&M,shorts
878,13,159,2025-10-18 09:59:51.935394,258833.04,RUB,transfer,,
36,40,91,2025-10-18 09:57:52.248071,289170.3,KZT,online_shopping,Wildberries,headphones
1469,38,27,2025-10-18 09:59:25.381811,26599.38,CNY,clothes,Zara,shirt
187,72,119,2025-10-18 09:54:31.767351,217011.7,RUB,clothes,H&M,t-shirt
1192,7,72,2025-10-18 10:00:03.355890,2131.98,EUR,utilities,KEGOC,electricity bill
313,77,154,2025-10-18 09:56:50.104874,8583.38,CNY,groceries,GreenMart,olive oil
88,11,5,2025-10-18 10:00:27.065992,64774.86,RUB,transport,AirAstana,plane ticket
661,83,194,2025-10-18 09:55:03.852195,241677.06,RUB,recurring,Kaspi Insurance,car insurance
1493,2,102,2025-10-18 09:55:28.753382,2721.21,EUR,recurring,Kaspi Red,loan payment
1442,62,108,2025-10-18 09:57:11.360349,27943.4,CNY,transfer,,
363,62,16,2025-10-18 09:59:29.640821,140248.11,KZT,transport,Kaspi Red Transport,bus ticket
181,29,35,2025-10-18 09:58:33.255052,616.98,EUR,utilities,KazWater,water bill
1005,92,149,2025-10-18 09:56:53.815526,296136.4,KZT,entertainment,Netflix,monthly subscription
1910,70,63,2025-10-18 09:55:05.048362,187431.08,KZT,recurring,Kaspi Insurance,car insurance
1921,48,78,2025-10-18 09:59:31.120011,225282.17,RUB,recurring,Magnum,monthly grocery delivery
1818,64,44,2025-10-18 09:55:43.749041,14641.44,CNY,transfer,,
413,18,77,2025-10-18 09:59:29.586716,3097.25,EUR,utilities,KazWater,water bill
1503,97,73,2025-10-18 09:56:13.159968,2003.36,EUR,utilities,KazWater,water bill
2321,70,96,2025-10-18 09:56:56.309065,7927.05,CNY,restaurants,Sakura Sushi,sushi set
19,27,151,2025-10-18 09:55:04.767665,4066.2,USD,online_shopping,Kaspi.kz,smartphone
961,100,124,2025-10-18 09:59:04.697966,174.86,EUR,restaurants,BurgerTime,cola
2749,74,199,2025-10-18 09:57:09.400483,2446.8,EUR,restaurants,BurgerTime,fries
475,79,14,2025-10-18 09:57:44.491051,321877.66,KZT,transport,AirAstana,plane ticket
2249,14,134,2025-10-18 09:58:22.043163,4700.91,USD,online_shopping,Wildberries,sneakers
411,43,177,2025-10-18 09:54:57.521278,251.21,USD,recurring,Beeline,mobile plan
957,89,93,2025-10-18 10:00:05.159203,4086.11,USD,transfer,,
1928,29,104,2025-10-18 09:54:39.154365,3028.53,EUR,entertainment,Steam,game purchase
